date,ticker,price,drawdown,final_score,action_tag,top_news_titles,created_at
2026-05-02,PYPL,50.52000045776367,-0.35412938290274365,68.2,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,SBUX,106.52999877929688,0.0,58.1,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,DIS,103.63999938964844,-0.16426096601631124,62.2,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,SHOP,125.87000274658203,-0.29685488738576893,67.8,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,MELI,1825.3699951171875,-0.3015958353089666,68.0,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,UBER,75.1500015258789,-0.24925072256312297,66.0,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,ABNB,142.3699951171875,-0.012553735958801937,60.9,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,BKNG,170.1199951171875,-0.26873134972027246,67.4,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,SPOT,444.2200012207031,-0.4274777841949865,65.2,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,NVDA,199.38999938964844,-0.07949772019842838,71.4,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,AVGO,419.29998779296875,-0.008184364397603394,71.4,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,AMD,352.4599914550781,-0.0057265334289262615,72.6,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,MU,527.639892578125,0.0,73.2,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,TSM,398.1700134277344,-0.016815638732410543,70.8,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,ANET,174.94500732421875,-0.01566977139632475,69.9,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,CRDO,172.97999572753906,-0.11310499547767472,75.9,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,ALAB,200.19000244140625,-0.20521677560493579,77.7,Too Crowded, |  | ,2026-05-02T00:27:46
2026-05-02,CLS,412.5,-0.02299801438050819,68.0,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,VRT,325.44000244140625,-0.009284872853485115,69.3,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,ETN,423.42498779296875,-0.022135797687088843,66.9,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,CEG,315.6700134277344,-0.2185418891237757,71.2,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,VST,159.4199981689453,-0.26844713881948146,70.6,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,CCJ,118.50499725341797,-0.11622790297644825,67.2,Too Crowded, |  | ,2026-05-02T00:27:46
2026-05-02,AXON,400.4949951171875,-0.5401735896888935,65.3,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,PLTR,143.2449951171875,-0.30859638873839756,72.5,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,LMT,512.5,-0.2426481590734707,68.3,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,NOC,571.85498046875,-0.25541656997720774,67.9,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,RTX,173.60009765625,-0.18174917675468516,66.7,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,HII,359.45001220703125,-0.2077887653372299,67.7,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,RKLB,80.24500274658203,-0.16671858563230568,64.8,Too Crowded, |  | ,2026-05-02T00:27:46
2026-05-02,LUNR,24.954999923706055,-0.1664996834145337,64.0,Too Crowded, |  | ,2026-05-02T00:27:46
2026-05-02,TMDX,100.27999877929688,-0.33333333333333337,67.3,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,ISRG,459.5299987792969,-0.22487978796806918,70.3,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,NTRA,205.24000549316406,-0.19323895276241065,64.1,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,TMO,472.67999267578125,-0.2608022775003963,69.1,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,DHR,175.5399932861328,-0.27477797532356607,69.2,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,NFLX,94.16999816894531,-0.29678222340117877,69.9,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,META,612.3400268554688,-0.22488604195510287,70.6,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,AMZN,268.5950012207031,0.0,64.4,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,MSFT,413.5950012207031,-0.2370081435379492,71.1,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,GOOGL,383.489990234375,-0.0034043596677517662,66.9,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,TSLA,392.93011474609375,-0.19790538329873408,60.9,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,PYPL,50.52000045776367,-0.35412938290274365,68.2,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,SBUX,106.7499008178711,0.0,58.2,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,DIS,103.69999694824219,-0.16377715376278146,62.2,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,SHOP,125.3499984741211,-0.2997597769920366,67.8,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,MELI,1822.375,-0.3027417493256692,68.0,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,UBER,75.08000183105469,-0.2499500202243743,66.0,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,ABNB,142.64500427246094,-0.010646334313333283,61.0,Watchlist, |  | ,2026-05-02T00:27:46
2026-05-02,BKNG,169.69000244140625,-0.27057969308186336,67.3,Quality Dislocation, |  | ,2026-05-02T00:27:46
2026-05-02,SPOT,442.3349914550781,-0.42990723348782356,65.2,Research Now, |  | ,2026-05-02T00:27:46
2026-05-02,NVDA,199.2899932861328,-0.07995940757774522,71.4,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,AVGO,421.55499267578125,-0.0028503573233235047,71.4,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,AMD,354.67999267578125,0.0,72.7,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,MU,531.9998779296875,0.0,73.3,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,TSM,399.0398864746094,-0.014667698035889742,70.8,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,ANET,176.51499938964844,-0.006836191791470103,70.0,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,CRDO,175.30499267578125,-0.10118437904886202,76.1,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,ALAB,202.17999267578125,-0.19731622694764617,75.4,Too Crowded, |  | ,2026-05-02T00:43:09
2026-05-02,CLS,414.0350036621094,-0.01936237407550445,68.1,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,VRT,329.1600036621094,0.0,69.5,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,ETN,423.9700012207031,-0.020877135264875224,66.9,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,CEG,316.6449890136719,-0.216128284577484,71.3,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,VST,158.66000366210938,-0.27193463199689394,70.6,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,CCJ,119.80000305175781,-0.10657016687601173,67.3,Too Crowded, |  | ,2026-05-02T00:43:09
2026-05-02,AXON,404.239990234375,-0.535873791483263,65.4,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,PLTR,144.53500366210938,-0.3023698775378656,72.6,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,LMT,513.719970703125,-0.24084533554588405,68.4,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,NOC,572.4299926757812,-0.2546678756822567,67.9,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,RTX,173.9864044189453,-0.17992834928472268,66.7,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,HII,359.3900146484375,-0.2079209971868784,67.7,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,RKLB,81.11000061035156,-0.15773626126722096,64.9,Too Crowded, |  | ,2026-05-02T00:43:09
2026-05-02,LUNR,25.364999771118164,-0.15280563397903946,64.2,Too Crowded, |  | ,2026-05-02T00:43:09
2026-05-02,TMDX,100.15499877929688,-0.3341643398585402,67.3,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,ISRG,461.989990234375,-0.22073035462678114,70.3,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,NTRA,206.1300048828125,-0.18974052740470182,64.2,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,TMO,471.0249938964844,-0.2633904372434617,69.0,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,DHR,175.25999450683594,-0.275934756053856,69.2,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,NFLX,94.12999725341797,-0.2970809316461188,69.9,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,META,613.4000244140625,-0.2235442728935918,70.6,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,AMZN,270.1199951171875,0.0,64.4,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,MSFT,416.19000244140625,-0.23222093674613165,71.2,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,GOOGL,385.5249938964844,0.0,67.0,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,TSLA,395.3949890136719,-0.19287379547516548,61.0,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,PYPL,50.7599983215332,-0.35106114127625276,68.3,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,SBUX,106.16999816894531,0.0,58.1,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,DIS,103.69999694824219,-0.16377715376278146,62.2,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,SHOP,126.8499984741211,-0.29138035659077677,67.9,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,MELI,1857.4200439453125,-0.28933317752452303,66.8,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,UBER,75.45999908447266,-0.24615384380868532,66.1,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,ABNB,143.3000030517578,-0.006103410103524443,61.0,Watchlist, |  | ,2026-05-02T00:43:09
2026-05-02,BKNG,170.24000549316406,-0.26821547958049563,67.4,Quality Dislocation, |  | ,2026-05-02T00:43:09
2026-05-02,SPOT,443.489990234375,-0.42841864121697126,65.2,Research Now, |  | ,2026-05-02T00:43:09
2026-05-02,NVDA,199.2899932861328,-0.07995940757774522,71.4,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,AVGO,421.55499267578125,-0.0028503573233235047,71.4,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,AMD,354.67999267578125,0.0,72.7,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,MU,531.9998779296875,0.0,73.3,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,TSM,399.0398864746094,-0.014667698035889742,70.8,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,ANET,176.51499938964844,-0.006836191791470103,70.0,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,CRDO,175.30499267578125,-0.10118437904886202,76.1,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,ALAB,202.17999267578125,-0.19731622694764617,75.4,Too Crowded, |  | ,2026-05-02T01:04:51
2026-05-02,CLS,414.0350036621094,-0.01936237407550445,68.1,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,VRT,329.1600036621094,0.0,69.5,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,ETN,423.9700012207031,-0.020877135264875224,66.9,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,CEG,316.6449890136719,-0.216128284577484,71.3,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,VST,158.66000366210938,-0.27193463199689394,70.6,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,CCJ,119.80000305175781,-0.10657016687601173,67.3,Too Crowded, |  | ,2026-05-02T01:04:51
2026-05-02,AXON,404.239990234375,-0.535873791483263,65.4,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,PLTR,144.53500366210938,-0.3023698775378656,72.6,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,LMT,513.719970703125,-0.24084533554588405,68.4,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,NOC,572.4299926757812,-0.2546678756822567,67.9,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,RTX,173.9864044189453,-0.17992834928472268,66.7,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,HII,359.3900146484375,-0.2079209971868784,67.7,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,RKLB,81.11000061035156,-0.15773626126722096,64.9,Too Crowded, |  | ,2026-05-02T01:04:51
2026-05-02,LUNR,25.364999771118164,-0.15280563397903946,64.2,Too Crowded, |  | ,2026-05-02T01:04:51
2026-05-02,TMDX,100.15499877929688,-0.3341643398585402,67.3,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,ISRG,461.989990234375,-0.22073035462678114,70.3,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,NTRA,206.1300048828125,-0.18974052740470182,64.2,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,TMO,471.0249938964844,-0.2633904372434617,69.0,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,DHR,175.25999450683594,-0.275934756053856,69.2,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,NFLX,94.12999725341797,-0.2970809316461188,69.9,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,META,613.4000244140625,-0.2235442728935918,70.6,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,AMZN,270.1199951171875,0.0,64.4,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,MSFT,416.19000244140625,-0.23222093674613165,71.2,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,GOOGL,385.5249938964844,0.0,67.0,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,TSLA,395.3949890136719,-0.19287379547516548,61.0,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,PYPL,50.7599983215332,-0.35106114127625276,68.3,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,SBUX,106.16999816894531,0.0,58.1,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,DIS,103.69999694824219,-0.16377715376278146,62.2,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,SHOP,126.8499984741211,-0.29138035659077677,67.9,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,MELI,1857.4200439453125,-0.28933317752452303,66.8,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,UBER,75.45999908447266,-0.24615384380868532,66.1,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,ABNB,143.3000030517578,-0.006103410103524443,61.0,Watchlist, |  | ,2026-05-02T01:04:51
2026-05-02,BKNG,170.24000549316406,-0.26821547958049563,67.4,Quality Dislocation, |  | ,2026-05-02T01:04:51
2026-05-02,SPOT,443.489990234375,-0.42841864121697126,65.2,Research Now, |  | ,2026-05-02T01:04:51
2026-05-02,NVDA,199.2899932861328,-0.07995940757774522,71.4,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,AVGO,421.55499267578125,-0.0028503573233235047,71.4,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,AMD,354.67999267578125,0.0,72.7,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,MU,531.9998779296875,0.0,73.3,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,TSM,399.0398864746094,-0.014667698035889742,70.8,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,ANET,176.51499938964844,-0.006836191791470103,70.0,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,CRDO,175.30499267578125,-0.10118437904886202,76.1,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,ALAB,202.17999267578125,-0.19731622694764617,75.4,Too Crowded, |  | ,2026-05-02T01:07:16
2026-05-02,CLS,414.0350036621094,-0.01936237407550445,68.1,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,VRT,329.1600036621094,0.0,69.5,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,ETN,423.9700012207031,-0.020877135264875224,66.9,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,CEG,316.6449890136719,-0.216128284577484,71.3,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,VST,158.66000366210938,-0.27193463199689394,70.6,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,CCJ,119.80000305175781,-0.10657016687601173,67.3,Too Crowded, |  | ,2026-05-02T01:07:16
2026-05-02,AXON,404.239990234375,-0.535873791483263,65.4,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,PLTR,144.53500366210938,-0.3023698775378656,72.6,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,LMT,513.719970703125,-0.24084533554588405,68.4,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,NOC,572.4299926757812,-0.2546678756822567,67.9,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,RTX,173.9864044189453,-0.17992834928472268,66.7,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,HII,359.3900146484375,-0.2079209971868784,67.7,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,RKLB,81.11000061035156,-0.15773626126722096,64.9,Too Crowded, |  | ,2026-05-02T01:07:16
2026-05-02,LUNR,25.364999771118164,-0.15280563397903946,64.2,Too Crowded, |  | ,2026-05-02T01:07:16
2026-05-02,TMDX,100.15499877929688,-0.3341643398585402,67.3,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,ISRG,461.989990234375,-0.22073035462678114,70.3,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,NTRA,206.1300048828125,-0.18974052740470182,64.2,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,TMO,471.0249938964844,-0.2633904372434617,69.0,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,DHR,175.25999450683594,-0.275934756053856,69.2,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,NFLX,94.12999725341797,-0.2970809316461188,69.9,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,META,613.4000244140625,-0.2235442728935918,70.6,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,AMZN,270.1199951171875,0.0,64.4,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,MSFT,416.19000244140625,-0.23222093674613165,71.2,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,GOOGL,385.5249938964844,0.0,67.0,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,TSLA,395.3949890136719,-0.19287379547516548,61.0,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,PYPL,50.7599983215332,-0.35106114127625276,68.3,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,SBUX,106.16999816894531,0.0,58.1,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,DIS,103.69999694824219,-0.16377715376278146,62.2,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,SHOP,126.8499984741211,-0.29138035659077677,67.9,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,MELI,1857.4200439453125,-0.28933317752452303,66.8,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,UBER,75.45999908447266,-0.24615384380868532,66.1,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,ABNB,143.3000030517578,-0.006103410103524443,61.0,Watchlist, |  | ,2026-05-02T01:07:16
2026-05-02,BKNG,170.24000549316406,-0.26821547958049563,67.4,Quality Dislocation, |  | ,2026-05-02T01:07:16
2026-05-02,SPOT,443.489990234375,-0.42841864121697126,65.2,Research Now, |  | ,2026-05-02T01:07:16
2026-05-02,NVDA,198.93499755859375,-0.08159827802019382,71.4,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,AVGO,420.5299987792969,-0.0052748863062153095,71.4,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,AMD,356.1099853515625,0.0,71.9,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,MU,531.4099731445312,0.0,73.3,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,TSM,398.4049987792969,-0.016235399349755153,70.8,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,ANET,175.35000610351562,-0.013391040799168086,69.9,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,CRDO,180.50999450683594,-0.07449753527206437,74.6,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,ALAB,204.3199005126953,-0.18882048375473304,75.6,Too Crowded, |  | ,2026-05-02T01:16:08
2026-05-02,CLS,416.5350036621094,-0.013441149920234818,68.2,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,VRT,328.4200134277344,-0.00021302568943026845,69.4,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,ETN,424.4649963378906,-0.0197339859010639,66.9,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,CEG,315.04998779296875,-0.22007679595885177,71.2,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,VST,157.8800048828125,-0.27551392157954235,70.5,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,CCJ,120.04010009765625,-0.10477960044707835,67.3,Too Crowded, |  | ,2026-05-02T01:16:08
2026-05-02,AXON,401.8349914550781,-0.5386350793119987,65.3,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,PLTR,143.63999938964844,-0.30668981336227485,72.5,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,LMT,515.110107421875,-0.2387910475398647,68.4,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,NOC,573.6799926757812,-0.2530403139414015,67.9,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,RTX,173.82000732421875,-0.18071264930289,66.7,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,HII,359.1308898925781,-0.2084920961875728,67.7,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,RKLB,80.17500305175781,-0.16744547755967765,64.8,Too Crowded, |  | ,2026-05-02T01:16:08
2026-05-02,LUNR,25.309999465942383,-0.15464265148721268,64.2,Too Crowded, |  | ,2026-05-02T01:16:08
2026-05-02,TMDX,99.68000030517578,-0.33732215451020375,67.2,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,ISRG,460.6449890136719,-0.22299905881180493,70.3,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,NTRA,206.0399932861328,-0.190094346582529,64.2,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,TMO,470.6300048828125,-0.26400813840247583,69.0,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,DHR,175.0,-0.27700889157774744,69.2,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,NFLX,93.57499694824219,-0.3012254159639075,71.3,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,META,610.6900024414062,-0.2269746804539161,70.6,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,AMZN,269.46038818359375,0.0,64.4,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,MSFT,413.82000732421875,-0.23659305674016395,71.1,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,GOOGL,384.4100036621094,-0.0010134723056934858,66.9,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,TSLA,394.04998779296875,-0.1956193682833981,60.9,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,PYPL,50.619998931884766,-0.3528509570198427,68.3,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,SBUX,106.41000366210938,0.0,58.1,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,DIS,103.63999938964844,-0.16426096601631124,62.2,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,SHOP,126.13780212402344,-0.2953588850079175,67.9,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,MELI,1840.8199462890625,-0.2956845349854298,66.7,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,UBER,75.0,-0.25074923932801263,66.0,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,ABNB,142.72000122070312,-0.010126172348761453,61.0,Watchlist, |  | ,2026-05-02T01:16:08
2026-05-02,BKNG,170.3699951171875,-0.26765671318243334,67.4,Quality Dislocation, |  | ,2026-05-02T01:16:08
2026-05-02,SPOT,440.8299865722656,-0.43184692266871905,65.2,Research Now, |  | ,2026-05-02T01:16:08
2026-05-02,NVDA,198.93499755859375,-0.08159827802019382,71.4,Watchlist, |  | ,2026-05-02T01:28:56
2026-05-02,AVGO,420.5299987792969,-0.0052748863062153095,71.4,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,AMD,356.1099853515625,0.0,71.9,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,MU,531.4099731445312,0.0,73.3,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,TSM,398.4049987792969,-0.016235399349755153,70.8,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,ANET,175.35000610351562,-0.013391040799168086,69.9,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,CRDO,180.50999450683594,-0.07449753527206437,74.6,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,ALAB,204.3199005126953,-0.18882048375473304,75.6,Too Crowded, |  | ,2026-05-02T01:28:56
2026-05-02,CLS,416.5350036621094,-0.013441149920234818,68.2,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,VRT,328.4200134277344,-0.00021302568943026845,69.4,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,ETN,424.4649963378906,-0.0197339859010639,66.9,Watchlist, |  | ,2026-05-02T01:28:56
2026-05-02,CEG,315.04998779296875,-0.22007679595885177,71.2,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,VST,157.8800048828125,-0.27551392157954235,70.5,Quality Dislocation, |  | ,2026-05-02T01:28:56
2026-05-02,CCJ,120.04010009765625,-0.10477960044707835,67.3,Too Crowded, |  | ,2026-05-02T01:28:56
2026-05-02,AXON,401.8349914550781,-0.5386350793119987,65.3,Watchlist, |  | ,2026-05-02T01:28:56
2026-05-02,PLTR,143.63999938964844,-0.30668981336227485,72.5,Quality Dislocation, |  | ,2026-05-02T01:28:56
2026-05-02,LMT,515.110107421875,-0.2387910475398647,68.4,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,NOC,573.6799926757812,-0.2530403139414015,67.9,Quality Dislocation, |  | ,2026-05-02T01:28:56
2026-05-02,RTX,173.82000732421875,-0.18071264930289,66.7,Watchlist, |  | ,2026-05-02T01:28:56
2026-05-02,HII,359.1308898925781,-0.2084920961875728,67.7,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,RKLB,80.17500305175781,-0.16744547755967765,64.8,Too Crowded, |  | ,2026-05-02T01:28:56
2026-05-02,LUNR,25.309999465942383,-0.15464265148721268,64.2,Too Crowded, |  | ,2026-05-02T01:28:56
2026-05-02,TMDX,99.68000030517578,-0.33732215451020375,67.2,Quality Dislocation, |  | ,2026-05-02T01:28:56
2026-05-02,ISRG,460.6449890136719,-0.22299905881180493,70.3,Research Now, |  | ,2026-05-02T01:28:56
2026-05-02,NTRA,206.0399932861328,-0.190094346582529,64.2,Watchlist, |  | ,2026-05-02T01:28:56
